Transaction Date and Time,Package Name,Reservation Date,Total Transaction Amount,Number of Adults,Number of Kids,Total Number of Tickets,Scanned/Not Scanned,,,
9/2/2021 11:22:28 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-05 19:00,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/2/2021 11:22:28 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-05 19:00,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/2/2021 2:19:36 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-04 19:30,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/2/2021 2:19:36 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-04 19:30,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/2/2021 3:26:23 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-04 19:30,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/2/2021 3:26:23 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-04 19:30,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/2/2021 5:37:21 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-05 19:00,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/2/2021 5:37:21 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-05 19:00,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/3/2021 1:33:44 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-04 19:30,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/3/2021 1:33:44 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-04 19:30,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/3/2021 3:31:02 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-04 19:30,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/3/2021 3:31:02 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-04 19:30,344.816648,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/3/2021 10:19:56 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-04 19:30,517.224972,3,0,3,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/3/2021 10:19:56 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-04 19:30,517.224972,3,0,3,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/5/2021 9:34:48 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-05 19:00,344.816648,2,0,2,Not Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/5/2021 9:34:48 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-05 19:00,344.816648,2,0,2,Not Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/5/2021 10:12:07 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-05 19:00,344.816648,2,0,2,Not Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/5/2021 10:12:07 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2021-09-05 19:00,344.816648,2,0,2,Not Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/6/2022 3:02:18 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,1344.714305,7,0,7,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/9/2022 2:32:38 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/10/2022 2:33:39 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/12/2022 8:22:56 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-04 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/12/2022 10:12:44 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,192.099897,1,0,1,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/12/2022 2:08:39 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/14/2022 12:36:00 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/14/2022 11:24:21 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-05 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/15/2022 9:35:55 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,192.099897,1,0,1,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/16/2022 1:47:35 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,192.099897,1,0,1,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/18/2022 12:43:02 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/18/2022 9:09:11 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/20/2022 6:37:29 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-04 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/22/2022 1:18:44 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/23/2022 10:01:02 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/23/2022 11:47:24 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,192.099897,1,0,1,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/23/2022 6:49:21 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/23/2022 10:21:04 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,384.207307,2,0,2,Not Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/24/2022 10:26:26 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/24/2022 3:55:45 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/24/2022 4:53:18 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,906.646301,4,1,5,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/24/2022 5:14:20 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,192.099897,1,0,1,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/24/2022 7:57:33 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/28/2022 11:05:37 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,384.207307,2,0,2,Not Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/29/2022 11:05:57 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-04 19:00,1344.714305,7,0,7,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/29/2022 12:18:41 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-05 19:00,1152.614408,6,0,6,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/29/2022 1:01:28 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-05 19:00,576.307204,3,0,3,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/29/2022 7:16:57 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/29/2022 10:54:48 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-04 19:00,768.407101,4,0,4,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/30/2022 12:41:45 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/30/2022 10:01:35 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,384.207307,2,0,2,Not Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/30/2022 4:16:46 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/31/2022 2:48:40 AM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,768.407101,4,0,4,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/31/2022 6:37:09 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-04 19:00,522.438994,2,1,3,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/31/2022 7:57:25 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-03 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/31/2022 10:45:26 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
9/1/2022 12:10:39 PM,Labor Day Weekend Dinner - Upper Deck Indoor,2022-09-02 19:00,384.207307,2,0,2,Scanned,Labor Day Weekend Dinner , Upper Deck Indoor,
8/11/2021 11:11:36 AM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-04 19:00,287.026652,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/11/2021 11:11:36 AM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-04 19:00,287.026652,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/27/2021 12:35:23 PM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-04 19:30,306.274958,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/27/2021 12:35:23 PM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-04 19:30,306.274958,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/27/2021 1:34:25 PM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-03 19:00,459.412437,3,0,3,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/27/2021 1:34:25 PM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-03 19:00,459.412437,3,0,3,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/28/2021 10:03:49 AM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-05 19:00,306.274958,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/28/2021 10:03:49 AM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-05 19:00,306.274958,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/29/2021 10:30:31 AM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-03 19:00,306.274958,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/29/2021 10:30:31 AM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-03 19:00,306.274958,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/30/2021 11:00:01 PM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-05 19:00,306.274958,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/30/2021 11:00:01 PM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-05 19:00,306.274958,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
9/4/2021 6:33:22 PM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-04 19:30,306.274958,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
9/4/2021 6:33:22 PM,Labor Day Weekend Dinner - Main Deck Indoor,2021-09-04 19:30,306.274958,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/12/2022 11:16:37 AM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-03 19:00,341.262999,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/14/2022 2:15:21 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-05 19:00,341.262999,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/15/2022 9:52:43 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-03 19:00,341.262999,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/15/2022 10:06:27 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-02 19:00,341.262999,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/16/2022 11:53:48 AM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-03 19:00,511.890742,3,0,3,Not Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/21/2022 1:20:56 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-03 19:00,1023.781484,6,0,6,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/24/2022 9:21:28 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-03 19:00,170.627743,1,0,1,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/28/2022 9:31:38 AM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-02 19:00,853.153741,5,0,5,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/30/2022 2:34:59 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-03 19:00,341.262999,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/30/2022 2:55:29 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-03 19:00,341.262999,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/30/2022 5:46:52 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-02 19:00,341.262999,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/30/2022 8:40:13 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-03 19:00,341.262999,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/31/2022 1:17:25 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-04 19:00,341.262999,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/31/2022 2:21:02 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-03 19:00,341.262999,2,0,2,Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
8/31/2022 5:45:22 PM,Labor Day Weekend Dinner - Main Deck Indoor,2022-09-05 19:00,170.627743,1,0,1,Not Scanned,Labor Day Weekend Dinner , Main Deck Indoor,
10/3/2021 12:35:25 AM,Manhattan II - Upper Deck Seating - NYE Dinner,2021-12-31 21:00,690.504804,2,0,2,Scanned,Manhattan II , Upper Deck Seating , NYE Dinner
10/24/2021 2:24:40 PM,Manhattan II - Upper Deck Seating - NYE Dinner,2021-12-31 21:00,738.407692,2,0,2,Scanned,Manhattan II , Upper Deck Seating , NYE Dinner
10/27/2021 10:27:11 AM,Manhattan II - Upper Deck Seating - NYE Dinner,2021-12-31 21:00,2622.495293,6,0,6,Scanned,Manhattan II , Upper Deck Seating , NYE Dinner
10/28/2021 7:50:12 PM,Manhattan II - Upper Deck Seating - NYE Dinner,2021-12-31 21:00,1311.251403,3,0,3,Scanned,Manhattan II , Upper Deck Seating , NYE Dinner
10/30/2021 2:26:14 PM,Manhattan II - Upper Deck Seating - NYE Dinner,2021-12-31 21:00,1748.335204,3,1,4,Scanned,Manhattan II , Upper Deck Seating , NYE Dinner
10/31/2021 7:47:05 PM,Manhattan II - Upper Deck Seating - NYE Dinner,2021-12-31 21:00,874.167602,2,0,2,Not Scanned,Manhattan II , Upper Deck Seating , NYE Dinner
10/29/2021 9:26:14 AM,Manhattan II - Main Deck Seating - NYE Dinner,2021-12-31 21:00,491.57559,1,1,2,Scanned,Manhattan II , Main Deck Seating , NYE Dinner
10/30/2021 3:02:09 PM,Manhattan II - Main Deck Seating - NYE Dinner,2021-12-31 21:00,491.57559,2,0,2,Scanned,Manhattan II , Main Deck Seating , NYE Dinner
10/17/2021 1:06:30 AM,Manhattan I - Standard - NYE Fireworks,2021-12-31 21:30,997.065256,3,1,4,Scanned,Manhattan I , Standard , NYE Fireworks
9/14/2022 4:01:16 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-11-12 19:00,2685.108635,15,1,16,Scanned,,,
8/10/2022 2:39:28 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-08-27 19:00,1875.492729,11,0,11,Not Scanned,,,
8/14/2022 1:53:25 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-08-27 19:00,1704.992707,10,0,10,Scanned,,,
8/13/2022 12:42:51 AM,Skyline Dinner Cruise - Upper Deck Seating,2022-08-19 19:00,1661.101761,6,5,11,Scanned,,,
10/2/2021 4:06:37 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-10-02 19:30,1644.708395,10,1,11,Scanned,,,
10/2/2021 4:06:37 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-10-02 19:30,1644.708395,10,1,11,Scanned,,,
8/5/2022 3:36:01 PM,Skyline Dinner Cruise - Main Deck Seating,2022-08-27 19:00,1600.186357,12,0,12,Scanned,,,
10/15/2022 5:52:12 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-16 19:00,1534.492685,9,0,9,Scanned,,,
8/11/2021 7:23:02 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,1487.979702,10,4,14,Scanned,,,
8/11/2021 7:23:02 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,1487.979702,10,4,14,Scanned,,,
10/21/2022 11:57:33 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-22 19:00,1487.243428,8,2,10,Scanned,,,
12/21/2022 10:29:52 AM,Skyline Dinner Cruise - Main Deck Seating,2023-02-04 19:00,1449.160031,9,2,11,Scanned,,,
8/10/2021 2:39:28 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-08-27 19:00,1427.887634,12,0,12,Not Scanned,,,
8/14/2022 4:01:08 PM,Skyline Dinner Cruise - Main Deck Seating,2022-08-19 19:00,1383.526463,10,0,10,Scanned,,,
8/17/2022 10:59:41 AM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-01 19:00,1363.992663,8,0,8,Scanned,,,
8/17/2022 10:59:41 AM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-01 19:00,1363.992663,8,0,8,Scanned,,,
8/21/2022 4:56:27 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-09-17 19:00,1321.115972,7,1,8,Scanned,,,
8/14/2021 1:53:25 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-08-27 19:00,1298.079148,11,0,11,Not Scanned,,,
8/13/2021 12:42:51 AM,Skyline Dinner Cruise - Upper Deck Seating,2022-08-19 19:00,1264.663215,7,5,12,Not Scanned,,,
8/5/2021 3:36:01 PM,Skyline Dinner Cruise - First Deck Seating,2022-08-27 19:00,1218.285881,13,0,13,Not Scanned,,,
9/22/2022 4:22:24 PM,Skyline Dinner Cruise - Main Deck Seating,2022-10-01 19:00,1212.988876,8,1,9,Scanned,,,
9/22/2022 4:12:37 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-09-23 19:00,1193.492641,7,0,7,Scanned,,,
11/6/2022 9:25:51 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-11-26 19:00,1193.492641,7,0,7,Scanned,,,
8/23/2022 3:54:56 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-08-26 19:00,1192.478386,4,4,8,Scanned,,,
12/27/2022 8:11:43 PM,Skyline Dinner Cruise - Upper Deck Seating,2023-03-18 19:00,1186.663324,7,0,7,Not Scanned,,,
12/27/2022 8:11:43 PM,Skyline Dinner Cruise - Upper Deck Seating,2023-03-18 19:00,1186.663324,7,0,7,Not Scanned,,,
8/13/2022 7:42:51 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-01 19:00,1150.61595,6,1,7,Scanned,,,
8/13/2022 7:42:51 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-01 19:00,1150.61595,6,1,7,Scanned,,,
8/14/2022 3:06:36 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-08 19:00,1150.61595,6,1,7,Scanned,,,
10/12/2022 9:19:02 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-15 19:00,1150.61595,6,1,7,Scanned,,,
8/14/2021 10:19:45 AM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,1147.265152,8,0,8,Scanned,,,
8/14/2021 10:19:45 AM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,1147.265152,8,0,8,Scanned,,,
8/11/2019 7:23:02 PM,Skyline Dinner Cruise - First Deck Seating,2021-08-13 19:00,1132.858466,11,4,15,Scanned,,,
8/11/2019 7:23:02 PM,Skyline Dinner Cruise - First Deck Seating,2021-08-13 19:00,1132.858466,11,4,15,Scanned,,,
9/10/2022 11:04:07 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-09-16 19:00,1107.739259,5,2,7,Scanned,,,
8/13/2022 10:07:55 PM,Skyline Dinner Cruise - Main Deck Seating,2022-08-19 19:00,1106.822673,8,0,8,Scanned,,,
9/14/2022 5:09:07 PM,Skyline Dinner Cruise - Main Deck Seating,2022-09-17 19:00,1106.822673,8,0,8,Scanned,,,
10/27/2021 7:43:11 AM,Skyline Dinner Cruise - Main Deck Seating,2021-11-21 19:00,1062.150375,8,0,8,Scanned,,,
8/14/2021 4:01:08 PM,Skyline Dinner Cruise - First Deck Seating,2022-08-19 19:00,1053.334037,11,0,11,Not Scanned,,,
8/13/2022 9:09:52 AM,Skyline Dinner Cruise - Upper Deck Seating,2022-08-27 19:00,1022.992619,6,0,6,Scanned,,,
8/16/2022 10:07:07 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-08-20 19:00,1022.992619,6,0,6,Scanned,,,
8/18/2022 10:08:49 AM,Skyline Dinner Cruise - Upper Deck Seating,2022-09-10 19:00,1022.992619,6,0,6,Scanned,,,
9/9/2022 2:36:23 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-09-10 19:00,1022.992619,6,0,6,Scanned,,,
9/15/2022 9:35:24 AM,Skyline Dinner Cruise - Upper Deck Seating,2022-09-16 19:00,1022.992619,6,0,6,Scanned,,,
10/8/2022 10:38:57 AM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-15 19:00,1022.992619,6,0,6,Scanned,,,
10/12/2022 12:25:17 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-15 19:00,1022.992619,6,0,6,Scanned,,,
10/14/2021 11:04:35 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-10-23 19:30,1021.888208,4,3,7,Scanned,,,
10/14/2021 11:04:35 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-10-23 19:30,1021.888208,4,3,7,Scanned,,,
9/15/2022 2:59:08 PM,Skyline Dinner Cruise - Main Deck Seating,2022-09-17 19:00,1019.859698,2,7,9,Not Scanned,,,
12/6/2022 1:40:08 PM,Skyline Dinner Cruise - Upper Deck Seating,2023-01-07 19:00,1017.139992,6,0,6,Scanned,,,
8/16/2021 11:43:11 AM,Skyline Dinner Cruise - Upper Deck Seating,2021-10-02 19:30,1003.857008,7,0,7,Scanned,,,
8/16/2021 11:43:11 AM,Skyline Dinner Cruise - Upper Deck Seating,2021-10-02 19:30,1003.857008,7,0,7,Scanned,,,
9/19/2021 2:10:03 PM,Skyline Dinner Cruise - Main Deck Seating,2021-10-02 19:30,993.2186,8,0,8,Scanned,,,
9/19/2021 2:10:03 PM,Skyline Dinner Cruise - Main Deck Seating,2021-10-02 19:30,993.2186,8,0,8,Scanned,,,
10/25/2021 7:46:17 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-10-30 19:30,981.716197,6,0,6,Scanned,,,
10/5/2022 11:48:26 AM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-07 19:00,980.115928,5,1,6,Scanned,,,
11/5/2022 1:07:16 PM,Skyline Dinner Cruise - Upper Deck Seating,2022-12-02 19:00,980.115928,5,1,6,Scanned,,,
8/2/2022 4:55:56 PM,Skyline Dinner Cruise - Main Deck Seating,2022-08-20 19:00,968.470778,7,0,7,Scanned,,,
8/16/2022 2:01:22 PM,Skyline Dinner Cruise - Main Deck Seating,2022-08-20 19:00,968.470778,7,0,7,Scanned,,,
8/27/2022 11:45:56 PM,Skyline Dinner Cruise - Main Deck Seating,2022-08-28 19:00,968.470778,7,0,7,Scanned,,,
9/11/2022 7:59:52 PM,Skyline Dinner Cruise - Main Deck Seating,2022-09-18 19:00,968.470778,7,0,7,Scanned,,,
10/16/2022 2:48:31 PM,Skyline Dinner Cruise - Main Deck Seating,2022-10-22 19:00,968.470778,7,0,7,Scanned,,,
10/18/2022 11:17:21 AM,Skyline Dinner Cruise - Upper Deck Seating,2022-10-22 19:00,939.605832,6,0,6,Scanned,,,
8/2/2022 1:18:04 AM,Skyline Dinner Cruise - Upper Deck Seating,2022-08-14 19:00,937.239237,4,2,6,Scanned,,,
10/31/2022 11:41:56 AM,Skyline Dinner Cruise - Main Deck Seating,2022-11-05 19:00,936.285086,6,1,7,Scanned,,,
8/26/2021 6:52:02 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-10-02 19:30,918.103626,6,0,6,Scanned,,,
8/26/2021 6:52:02 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-10-02 19:30,918.103626,6,0,6,Scanned,,,
9/7/2021 9:37:00 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-10-02 19:30,918.103626,6,0,6,Scanned,,,
